"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
2.72430244731453,6.66884916669351,4.36289329753188,3.8527185068997,4.11676951373664,5.72459993072342,7.34769541137801,7.68183259993335,9.63390050788511,8.40582564457787,8.39667552146795,8.45264674737814,8.71882613603942,9.28011077627369,7.89304653049927,6.52978358148403,5.96510707663228,5.96591620549471,6.94720109143346,5.99633584688823,6.27437774405794,7.05929003496473,6.23024546367953,4.76940369230822,4.61269881552982,4.83288730796775,4.8808841501041,4.52653244558437,3.52070905498138,5.1472263469698,5.4549391826917,5.12188404868187,5.17273847839568,3.93675528559971,2.45661087871474,2.31297558795432,1.4562116947216,1.33542171068945,2.32282936434962,2.88742887420523,1.56903215433993
2.42555546746542,2.27740716881256,3.71169472437716,4.49925277412826,5.44970668594681,6.3188468030977,4.63630607781428,5.52311211142818,6.50102452785284,6.44673812246157,7.24797652336199,8.51584968374513,9.01521270860371,8.76734552715484,9.2902544683536,9.25548261930495,8.54295386126035,8.57795838539691,8.89761629346359,8.27382394673121,7.73373022358506,9.09515533582491,8.88639235203328,8.15394840168697,7.98852921146552,7.11262150351925,9.02688626761012,7.9881119707926,7.02223823694741,6.50527041402157,6.17271626664302,5.08383091623793,5.53807508993717,6.79638212848864,8.08182170070207,9.23802475131757,9.19943556707041,7.32708556329533,6.66029453682485,7.42482657228989,7.95495099813346
1.89184019178798,8.327357470955,7.91999751692407,5.8067761953902,3.84356522360487,5.88413601816002,4.63956928098441,2.82693649462716,2.30712973455362,2.50708663513509,4.10372077558208,3.74684353036937,5.26170745713358,5.25224273900607,5.40042050250515,6.28511291841309,7.10077886443755,6.80041029959167,6.3312845171774,5.73125656734177,5.18677119993065,4.90140420125825,3.92854196954676,5.56566837415803,6.06404584530653,4.06900021304357,3.26385010638819,3.43758280707113,3.66707735721004,3.25197870159627,3.40851389597993,4.6295295481327,5.65028710528412,5.01905642843781,4.04650316851723,3.80497742916438,4.40052124374894,4.55519701331154,5.04589196966093,4.80867546165819,5.67321306899421
2.52538682182235,6.22069868474427,6.70378464332587,7.31559574884609,8.09607927086459,7.20425781785604,6.86579818209087,7.9131300871955,6.95301653549236,7.42564389079961,7.47586138787959,7.00452027094572,5.96933399964019,6.21892996896518,6.98004843866456,5.49431264465635,6.14171610545513,6.7075257270367,5.34315086211642,3.89490316322848,4.43203601085072,4.57161396779195,3.41741299663172,4.00575875917285,3.6402636059203,4.32253171663,4.51029152518696,4.23591880466609,4.67439874754836,5.81578074864153,7.64122121339915,7.85599997572266,8.68632921203807,6.85477009153035,7.00159302489816,7.12272283683991,5.95929760873976,6.51597209240611,7.35572418901607,8.00586080568751,8.18444981279645
3.2581110261721,8.57422325260964,7.60307271057576,6.97737797343915,7.62047635150195,7.60052729667338,7.94271500918697,8.75481101702182,8.42096661512673,6.70002796749653,6.57057749170736,7.02131798612622,6.45816857701908,7.80289005213653,7.88316339699369,6.9945711182408,8.00440445652439,9.47703658649515,9.24839219847663,8.99695841133989,8.53926077563011,8.23139500646889,8.37891894430943,8.0439879954808,9.35371510541498,7.50642924485528,7.21499863699391,6.38146590142081,4.83051044439586,4.92510994780103,5.54980838855867,5.21961724160339,5.39941547969032,5.96844152048945,5.27153996345515,6.33134492447664,7.45513839734496,7.05563929696638,6.13130370429676,6.3164303408829,6.95550875180136
1.88227832738558,5.19945746976891,5.12286049788289,4.67266644858234,3.82640283419829,4.26435581607278,3.48483259731541,3.66362982552612,5.32890436221906,3.97082663795827,4.34006966210719,3.72638079394879,4.0545372079491,4.4934282506622,6.53080710224207,7.34704548188399,5.9139759078762,6.60477040614946,7.53981930132974,8.37390259037144,10.1937665132773,8.55302618914324,8.55717681608008,9.69889824103139,9.44564592761188,10.2391337979731,9.65234430319844,8.81268542999661,10.0802579003938,12.3266607637466,11.3713498006886,10.7220721298722,10.1213016558326,9.72934467565703,8.97446222838625,8.74137479638773,7.63062702834523,6.35125450294989,5.83502824716896,6.43633469573976,4.97364981877577
1.9001620675841,4.26339875092754,4.22291633508208,4.955170243102,3.13101055919339,4.41909363960694,4.59846345730764,5.16978771770896,4.89193388483625,5.5110618963823,5.05048487818227,7.07986578609059,4.83498572347315,4.27979524635533,5.16186942654362,5.56040642651749,6.09152518388654,5.15591526879641,5.7625234724956,4.62179324789192,3.78057470534671,2.95017105507788,3.41701313490293,2.6312333062455,2.71833496608871,1.6438352850808,0.816468661863281,1.34844463314845,2.48520343764265,3.23170124605029,3.78002709359757,4.88464733979078,4.68308884834932,7.57779345552125,7.8995111006388,8.1341283771695,7.47828234023247,7.14437796900609,7.40930755415324,9.27907330580939,8.13744868354208
2.62818299734083,9.10151541064703,7.60426278481965,8.21966022691048,6.0174818340066,7.00797335325973,7.34050132522303,7.38272198944367,7.15349067778239,7.36909405532328,8.76881731707501,7.96666967632331,5.89822498899796,4.66777673798287,3.08037291420744,4.80295923709084,5.30728470978433,6.60303071578972,6.81623670013111,5.44039585985301,4.32824299109533,4.13943759582836,2.79029549663814,1.77112018040934,1.59415523345952,1.84985603148069,0.545937284169998,0.812724775965483,0.413841116537137,-0.101488438695982,0.2563690618334,0.0340109988019784,0.777454833872472,1.21545389089486,0.792387066371952,1.392459572014,2.96963401892861,4.41488174638436,4.50146295932033,4.23240836964612,4.25792222886697
2.33950776414567,5.29077556778282,7.09334582782178,6.26642532834883,7.07948651543425,4.96546717213835,4.99565274813005,4.30323364793488,4.80794253958639,6.96381097032578,6.50500468905119,5.09056715036318,5.32014955164216,6.17279236250693,6.0710701780893,4.37735703514304,4.01062423696884,5.97853723806971,5.22731940539877,4.01779976057592,3.50267911902307,3.52422454101798,3.56142036250403,4.62691660985739,3.64432969115521,4.40607643230064,4.14033971992992,3.31619121538054,4.15421209678197,3.22079887733027,2.72622625348876,3.68649237785764,2.16102151367462,3.21358081776841,3.84157227198875,3.50705563839746,3.9241889734978,2.97475916524426,3.13086392062218,2.01005509342556,2.51676181968088
1.25392369287408,3.52156805545017,4.35160744428933,4.70530047976634,3.59061986465668,2.51161958766617,3.13818249340062,3.01243414030158,2.30787295843881,1.74575966510159,1.25700057139252,0.824742117200656,2.08473951793268,1.98337038209295,2.99418612508885,2.02107577970531,2.23503475483513,4.68259441369304,5.8583773991825,5.6631491854211,6.67441487562828,6.49594607478252,7.62857810455294,5.56334193791732,5.36272151982003,3.55974216014282,4.5777991730688,5.97523211896237,4.97855363458036,6.39747226406777,4.44527563605517,5.38193389794191,5.94436007987713,6.38361119060112,5.24859851810173,6.8712542143664,5.98408867613921,6.14893055733112,7.481796795568,8.67298936366766,8.10686420693853
3.13415195859712,7.21363989653134,6.75494785767692,5.63007442605574,7.43974955590326,6.34664531101484,6.60021744159017,7.78971594541347,9.50056968464406,9.33480337087463,8.90405457002924,8.62067919147194,7.63884165270263,6.66215449423324,6.5819571517094,6.99437947682269,8.26291194320739,7.96462888622604,6.88613882250797,7.74559929261784,7.23912694300795,6.17984190392646,6.34196372081311,6.25089065091509,8.10680872455135,7.80978376671621,7.6419546544808,7.02478427612872,5.72499610442552,4.67469327734626,5.8318205330994,5.71345490078956,7.01462301431046,5.79527644245652,3.86924317952864,3.32025215801732,3.80750465040701,3.47098022783164,5.20847531736633,6.53839089978986,6.08674614132255
2.71802342956666,6.66887106412675,6.73022298639608,7.07703257922264,7.65744736549746,5.60544883489385,7.25568043088543,8.16536641055413,6.88825307840335,6.328610475091,6.00126972586214,7.60686495073658,6.20799344620883,3.74978979749296,4.64651869730304,5.16707463777368,6.31016402043478,7.46274917022449,7.39140685153855,5.71881925723247,4.99610745945665,2.89088603175742,1.88461721424536,4.14963280484911,4.5315214975272,5.69148335665785,6.55616958625667,5.41115864276891,6.04407138783626,5.65353106298647,6.02564882521501,6.69906858331049,6.37996791473994,7.30732953165445,6.5179267912308,6.58850621715995,6.23928593247604,5.54349550556868,4.52759595326241,3.84097037473734,3.09610894682989
1.46949528046161,3.13641039839294,1.58240362414953,1.94900185381512,3.46873732627312,3.6711367862563,4.66160389445332,3.76074429782902,3.12087153964403,2.96119319232104,3.21967801416983,4.08342723223897,5.65190811926535,4.98603522494167,5.74475141057376,5.14818300791009,3.28628520781991,3.92689515760766,3.72847571164389,5.6514862720864,7.14894333439477,7.60055378756945,8.39273381800499,8.60846274483902,8.65609748779649,7.52181155704387,9.37599525945306,9.38010252049159,10.0441033392555,9.47816028260056,8.05774249833855,6.40396136327091,6.19756621324946,4.41679806724713,3.68541888595539,4.03195863246623,3.02426949327315,3.60915447822667,4.4957248921577,5.04130389639262,4.07969754108552
0.748999383697071,4.60706481475571,2.59664975146516,3.21468655143428,2.24367457435659,-0.110904239275728,0.842121038213154,2.15176316207856,2.65299492319066,0.0458437694027962,0.365660103845657,0.85948458685947,1.21130215798501,0.496989293146532,0.382318603324131,1.72052785275342,3.41082657968889,4.464383243888,5.8039948673883,3.74920646337996,4.45971792519106,3.59783340361428,3.75412748774017,3.28693401458381,2.28857630513353,3.61535095333306,4.23776118972226,5.772896675675,4.54951642281078,4.30207341533365,5.30573830858171,5.29356795102222,4.95058359039908,4.54674005740788,2.20829386291458,2.00908143569202,1.91578057653531,3.94744326526062,3.30712398341168,4.08920228233362,3.6419083144393
1.62564896854714,2.14145915037047,1.67760318443867,3.91038897371691,4.04927866933267,4.21334997472645,3.09480330811619,4.72827062502978,4.78077575826641,3.67224142280945,4.81789587007192,5.63371940128294,3.95428049568718,3.57906930494153,4.76584324892247,2.75541867056008,3.6584304160086,2.26055847331661,2.42979098176468,3.4043896160955,4.6337419081324,4.98388496407913,5.68450676443076,6.59421852834124,5.3123992992814,5.59326637331951,6.19892455969645,6.1740444077409,5.70675530033718,5.82930499333398,7.84509594801956,7.28280104623854,7.00579892219127,6.78133745354008,6.7268098106554,6.72812258293629,6.1572782598267,6.10222821205979,4.93287188104304,4.84079722396152,4.41800934031899
1.81496065935464,2.74983473760418,1.8676526631969,3.2557270980656,4.55518837056613,4.16857647914538,4.13270344698422,5.29682244779326,4.20599007966066,5.5621115154968,5.64434855553641,6.00245287643738,6.09252239991816,6.57205483395751,5.20371879335848,6.61145450608247,6.5911277076842,7.15137086815665,6.64989529899467,6.21629604223771,6.95367475414784,8.47017431386926,7.06550247182299,7.46342711426156,8.28460184180192,7.41257206454751,7.66107392593908,8.72150198814469,6.71453849909861,8.13236472296211,10.2395780874033,9.56493290531433,9.48636441860856,7.45931927103226,8.42994607116477,8.36542100215161,7.79343871511683,8.49166483564477,6.90384076119623,6.29663462634227,7.05084493026644
2.07156329269553,7.29793875102763,8.14232184133303,7.22863356415664,6.58832559043501,4.55847337880348,4.89985000831717,4.12876083277378,4.08735888607703,2.63607189704244,3.36993241024432,4.60596459283446,3.07161839430719,4.13526557925454,2.85571182294034,3.13393670408589,5.28500723009481,2.65394901729119,3.01280404183875,3.27548786703842,3.09248435715432,3.31684655824976,2.99489854754209,2.94219383098578,4.91955921104368,4.46032421331857,4.32254794424237,3.96951482633066,4.76330883917554,5.82459705956297,6.87531378311406,7.77467325928945,6.15932447249515,5.73739641129286,4.16303202765766,6.1889946827073,5.30319381547854,5.27884480637669,7.20367042513963,6.69229862172573,6.30170810597553
1.35578593715166,5.55784539700217,5.76571626616656,6.49734743771816,4.09954866666947,3.50050118697588,3.43177664817351,2.72993343723108,1.41772039315708,2.26719822237005,1.66204075202004,2.66151300416365,2.10697983167965,0.910887365820824,0.991899155033618,0.305908810031391,0.605962095909479,1.61788601916213,1.74616877252692,0.797543516836001,0.458401200198953,-0.350988204492379,0.211138420411156,0.778591986111802,1.75714691959261,3.31968947394495,3.77083736055842,3.20607479980358,3.94920760475146,3.73300818576402,3.78693786218462,2.56590596715974,4.09463032250167,5.47523419704143,7.80531087656548,7.20678858054885,7.82516385644615,7.51228173602477,7.03969412286959,7.44499936311694,8.12550392283726
2.18945176093346,8.87188577167713,6.37627003743297,5.94758796744546,5.80890550466438,4.01867369668619,4.64476235678337,2.5922131963649,3.28572479966796,4.22084495106896,4.20931264512948,4.4377031397121,5.28817716765593,4.2136456747776,3.27533076105039,3.81782297090166,4.42009146304774,6.60967966933282,7.73150030480438,7.58307063092914,7.1698877965195,7.05498794265469,4.26429271824953,4.11239935974104,3.12207742458602,3.48950239624256,3.66952891462885,4.15319193439008,4.5304737862941,4.84683450845035,3.62240785134173,2.43340185780752,3.57501176079692,3.39307477513618,4.15581108573988,4.50050189761728,3.64599569088236,2.92062870928648,4.02805905755549,3.58209894345566,2.93186074866995
1.49521588141767,3.363593875145,2.56792320595737,3.93903279112851,4.57352214629426,2.46950841152885,3.38522364513844,5.02095451015875,3.03432376506908,4.23578852542166,4.76248905962857,4.50035040059548,5.24089664305807,4.0201543789531,4.57544633901532,3.05206300614531,2.58788154390985,3.68121932033774,5.30589806714937,5.7293805681184,5.99927999830483,6.16212716027691,4.39668909002122,5.36118788462737,5.90795003645941,4.53336097374773,4.52628725498314,4.93466222437215,4.45649170769749,4.17234839060765,3.71896528532967,3.82206978279441,3.55327773088872,3.40641493742167,3.43114882357189,2.84015131078349,2.95659453521818,5.13661744742909,3.39451300856001,2.45733531974358,3.09534466839864
2.11262701749493,4.15632586465713,3.97769806392107,5.23783940014599,5.33688883696243,4.6114739246558,6.01455358226562,6.57948548951707,5.23838645494888,3.95999050671788,5.5578024730067,5.4719205122245,4.82145468615726,5.16294850074979,2.6226644796721,2.87179375041791,3.12035846018826,3.65615577485621,5.09287196032531,5.6711476557425,5.67539470406506,4.57438200498496,5.26676449860977,4.52724317151715,5.15068008406262,4.80462005699186,4.07212497248974,4.01788129837027,3.08832318654255,2.65225465256396,3.1180046270568,3.33959457771058,2.88006672232202,3.14165686703882,5.02742910316394,4.70712158314708,6.43174094515291,5.77631610937855,5.31283634770302,5.3574098070635,4.5241692946113
1.96512821433651,3.1670763736983,2.18584358832695,1.01862017545992,2.20579920703669,2.6071512530617,3.40915410134162,5.28300548159916,5.77311963378352,7.3645123372974,7.29234690133195,7.0286666236962,7.43007887517504,6.03940543177511,4.60795626155793,4.9743426294105,5.64166435972042,7.318771069358,8.61121538840554,7.5232805840747,6.74405042728271,7.459728567446,8.74244052750273,8.03154688455681,7.62189863775866,7.69597927181424,7.09760733309199,7.98834660031986,7.82723258087832,7.03243969626491,7.29217092614359,6.19060794556984,6.90018917671629,6.50309424034406,6.60195633692688,6.1479207815518,5.15026906946362,5.72529965884707,4.08755962010723,4.23669898491798,2.71327645532015
1.52615160914234,3.3550532464379,3.4473647200794,3.12902334653516,3.54560096593885,1.93742217962604,2.54064877139927,3.3497159811299,3.37031301307244,3.31859118699916,3.80245564125844,4.88373911816982,4.90570552404262,5.81754617611146,5.89281448333312,5.17070563353538,4.12777198196568,4.51056310597914,5.23554065381677,5.63813405801402,5.3645740626292,5.1541952051196,4.12913460402014,4.4639645049151,6.72341537015009,5.09489867789778,3.69615777525829,5.29478468372313,4.09077592911165,4.12948071684199,4.8632671015458,5.77379848581374,4.78930610601405,4.51176115975271,5.18684487782564,3.87295591446715,3.66654172750402,4.75400819494585,4.1573486880752,5.25306161084124,5.54243135003284
2.20049607473631,5.07603417291925,5.32478527282759,5.19711880339333,4.3773118663772,4.2002055594636,5.05947264291468,5.11180032137332,5.40096068877937,6.26099108490099,7.48777040384967,8.20083634282777,6.36558003150179,7.65645612405993,8.92649258291455,7.32655993729009,6.34319630799664,6.07983692139427,4.56269274056979,4.58029032900774,6.31695604180914,6.93857309347403,5.69696702357109,5.71437874097297,4.99360292501834,4.94095347472669,5.73281569491958,5.8501945707271,6.07510255241647,5.55448507933087,4.22546289711716,4.4164998778299,4.64889343444578,5.52006379166108,4.88300655939991,4.81845456427654,4.79236736995637,5.19188120201795,4.53345336153298,4.46387157055055,4.3075438098257
1.7769012201388,5.76648839116914,6.76324033071558,6.04575627161772,3.1490648937207,2.56380174533719,1.86230549311565,2.97674328042608,4.21913847722336,2.69769681632136,4.29001959301771,4.20681017132645,3.99586445659075,5.95929976450003,5.43573127963658,5.72032575786577,5.32249605222343,5.49770937846301,7.20440889337988,6.49042997975173,5.74151626782345,4.8717950237881,3.02308853963893,3.81112444938963,3.28526265566927,4.14010254667468,4.73637994872232,2.92475589039952,1.26479231221475,1.62424966901776,0.389918710708729,-0.124271159035184,0.146233774038856,0.857941333433044,-0.271850241286878,2.18336078016313,2.07844706681497,3.04567097588867,4.26600128134629,4.09581980668439,3.09719639648546
1.55053479467127,3.76435687455733,2.49989566207209,3.25409763012454,3.69213966285939,2.97935076734164,2.9094447453814,4.29320859817165,4.48431882769522,3.47703683207108,3.56331081247934,2.99872707758875,3.42442633926133,3.78509681761399,2.95672799276537,2.95975297158401,5.10119875400627,5.31131758555668,4.45797420715162,4.31639478731903,3.50193502187089,4.16673245957821,5.31197847840827,6.88718769562371,7.71198741745677,7.1679710630321,5.7231185837952,6.5780304903328,5.63834715677491,5.29989797526417,5.99114999625736,4.8193885286317,5.36709940256541,6.75158302188846,8.52689949393982,6.43642413225556,5.75992352115074,5.89979316308894,5.63341399900581,6.38925505241528,6.45461877385443
2.01016337894755,6.2101253929275,4.59853584981552,4.01528041442003,3.76643777467247,4.68322236887539,4.81164488447111,5.69495282944055,5.73132628971359,5.37039205916397,5.62792647156559,5.7327091885951,6.04074613907116,7.99886816400884,6.29381026927515,6.19815398278595,6.51542681304906,5.39152550898334,3.7667914989501,3.73513797208179,3.54377850183942,2.62964209978729,2.72962097548601,3.20619201233551,3.42560118372658,3.09555567794912,3.32934886326502,3.72783896016295,2.73435018396109,1.19075034054377,0.347432064588603,-0.959717476560933,0.160656884769069,0.267271537405517,0.776455616920719,1.710637501217,2.64938013233811,3.10375934750912,4.40086758980292,4.55825608816246,3.36307686752121
2.22981145507053,4.33921050212134,6.37797064861233,6.56694049053933,6.20387492045329,6.53636226811051,6.56733552594731,4.2980953224407,4.17010351229198,4.43954045903285,5.3729098056713,5.52861589866774,4.56285240078447,3.27096478536058,1.87919575022857,1.64328190646279,2.22422422558561,3.86230414631259,6.66828424141624,7.60373350564996,8.47358163486559,8.24271416552506,7.04669650700869,6.31315223884717,7.07738559175019,7.95224411666307,8.22082013493898,7.52116843556646,7.33474458291543,7.3316513056793,8.0833206383057,7.64624212719616,9.75631961285134,9.68582418721325,10.2181075920528,10.6738042252434,10.3901288307446,12.1420567629336,10.8734077373128,11.9349891506768,10.869639505824
3.87254240907,11.6465360861473,11.8129433083172,13.1315826703822,12.8437323460574,10.9842749033855,10.5775330585601,10.7373857572302,9.79714303327578,9.16385357313452,7.5062463990372,8.0402861750698,7.50521620630733,5.70794362727288,3.10086466249433,3.29149928067906,4.17101723239085,4.48831151333588,4.44793722356473,4.58961614187728,3.43788481012131,1.30985866169405,1.24134662391002,2.30995181910243,3.34896937208222,4.19375312491389,5.35438089009151,4.39392373922107,3.7300834316818,1.42088706506368,-0.347824477860071,0.70313776290996,0.348752037207902,2.42665156048477,3.32411568107592,1.62661600764494,2.05735003468389,3.09382167262422,1.79162700120708,2.38108688905037,2.16976732580916
1.64040564704217,0.536231913021214,2.19776866283347,3.26174588173974,5.25433901080947,3.04444960016515,2.6438183817142,3.28023784702168,4.95984017135651,5.47374557444044,6.80813369979558,6.27711448099272,5.94683834664938,4.72118808570321,5.62976386209917,4.29886245553753,4.43205150340098,4.92701152753494,5.39372676391616,5.2615734268784,4.85387319445468,5.25019041458618,5.75667998496788,5.50880470226302,5.08325200713674,5.40093955757313,4.41455878920768,4.53819957492713,4.43050053716085,5.45150134746413,3.29621861750773,3.12316117367915,3.18534220564794,4.56703843974581,4.39027931480657,6.34708148766099,7.65828609815848,6.45864212736342,5.95320758188264,6.84251261401167,5.42854608994874
2.86588323934885,6.50239802105926,7.27285211753609,7.75737639365264,8.16599567772462,8.37866844042154,7.16815461922326,7.62384475598712,7.77871927589218,6.15640218006374,6.31946008651451,5.60805311047742,4.44233460784431,5.75302203390276,6.90750109175675,6.33178848821595,6.08913190526451,8.93892699001903,9.09939704067458,8.79584638225401,6.68554453908317,8.33771044882862,5.70244646532278,6.38927242501195,7.49392558370928,9.17225968848114,7.53357310251918,8.35600994455192,7.18628421379334,7.19937874002105,8.09836419520571,7.60674607594091,7.30090639496834,6.53880336102431,6.17444433316963,7.08857269355704,8.07183772082856,10.0859938257348,7.86504512742613,7.96620621987605,7.65746843729866
